"attribute","value","url","name"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Ahtar","Ahtar(RefID: 000198B0)"
"Home City","Markarth","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Location","Understone Keep, Calcelmo's Laboratory","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Race","High Elf","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Level","PC×0.5 (range=5-50)","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"RefID","00019909","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Health","50+(PC-2)×4.2","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Magicka","125+(PC-2)×3.3","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Primary Skills","Conjuration, Restoration, Alteration, Destruction","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Perks","Augmented Frost (rank 1); Augmented Shock (rank 1); Mage Armor (rank 1); Magic Resistance (rank 1); Recovery (rank 1); Regeneration","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Class Details","CombatMageConjurer","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Faction(s)","CrimeFactionReach; MarkarthKeepFaction; MarkarthWizardFaction; ServicesMarkarthCastleWizard; TownMarkarthFaction","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Class","Conjurer","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"BaseID","0001402E","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Aicantar","Aicantar(RefID: 00019909)"
"Home Town","Karthwasten","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"House","Karthwasten Hall","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Race","Breton","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"RefID","00019931","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Health","91","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Stamina","67","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Primary Skills","Alchemy, Conjuration","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Faction(s)","CrimeFactionReach; JobMinerFaction; KarthwastenAinethachHouse; PotentialMarriageFaction; TownKarthwastenFaction","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Class","Miner","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"BaseID","00013B69","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Magicka","67","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Ainethach","Ainethach(RefID: 00019931)"
"Added by","Dragonborn","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Location","Frostmoon Crag","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Level","PC×0.75 (range=10-50)","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"RefID","xx01F9CA","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Health","140-540","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Stamina","95-295","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Primary Skills","One-handed, Sneak, Archery, Block","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Class Details","EncClassWerewolf","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Faction(s)","DLC2dunFrostmoonWerewolvesFaction","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Class","Werewolf","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"BaseID","xx01F9C3","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Akar","Akar(RefID: xx01F9CA)"
"Location","Raldbthar","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Race","Breton","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"RefID","000D2AFF","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Health","75","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Primary Skills","Alchemy, Conjuration","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Faction(s)","BanditFriendFaction; FavorExcludedFaction","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Class","Prisoner","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"BaseID","0001B074","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Alain_Dufont","Alain Dufont(RefID: 000D2AFF)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"RefID","000399C100099804000C63E4000E7893001068FC","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Stamina","25","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Respawns","Yes","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Faction(s)","WarlockFaction","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Class","Conjurer","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"BaseID","00099805","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Magicka","100","https://en.uesp.net/wiki/Skyrim:Alchemist","Alchemist(RefID: 000399C1, 00099804, 000C63E4, 000E7893, 001068FC)"
"Added by","Alternative Armors - Steel Soldier","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Home Town","Dragon Bridge","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Race","Imperial","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Level","PC×1 (range=20-50)","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"RefID","fexxx827","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Health","252-492","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Stamina","183-393","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Faction(s)","CrimeFactionHaafingar, CWImperialFaction, CWImperialFactionNPC, GuardDialogueFaction, GuardFactionDragonbridge, IsGuardFaction","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Class","Soldier","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"BaseID","fexxx81e","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Aldepius","Aldepius(RefID: fexxx827)"
"Home City","Dawnstar","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Location","Windpeak Inn","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"RefID","0005226A","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Faction(s)","MS10BloodHorkerFaction","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"BaseID","00052268","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Alding","Alding(RefID: 0005226A)"
"Added by","Hearthfire","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Home City","Dawnstar","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"RefID","xx003F73","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Race Details","Child","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"AdoptHF","Yes","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Faction(s)","BYOHDisallowGamesFaction; BYOHRelationshipAdoptableFaction; BYOHUrchin_AlesanJobFaction; CrimeFactionPale; DawnstarWindpeakInnFaction; TownDawnstarFaction","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Class","Child","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"BaseID","xx00403C","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Magicka","0","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Alesan","Alesan(RefID: xx003F73)"
"Location","Nchuand-Zel Excavation Site","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Race","Imperial","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"RefID","000C370B","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Faction(s)","CrimeFactionRift; TownIvarsteadFaction","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Class","Citizen","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"BaseID","000C370C","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Alethius","Alethius(RefID: 000C370B)"
"Home City","Windhelm","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Store","Windhelm Stables","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"RefID","0009B7C8","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Health","108","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Stamina","67","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Primary Skills","One-handed, Block, Heavy Armor, Two-handed","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Protected","Yes","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Respawns","Yes","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Faction(s)","BanditFriendFaction; Blood-Kin of the Orcs; Carriage System Vendors; CrimeFactionEastmarch; Faction that is friends with all Creatures; Friends with PredatorFaction","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"BaseID","0009B7AB","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Alfarinn","Alfarinn(RefID: 0009B7C8)"
"Added by","Lord's Mail","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Location","Camp southeast of Fort Greymoor","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Level","PC×0.7 (range=6-50)","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"RefID","FExxx825","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Health","125+(PC-1.42)×7.7","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Stamina","50+(PC-1.42)×2.8","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Primary Skills","Archery, Two-handed","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Faction(s)","BanditFaction; Blood-Kin of the Orcs; PreyFaction; Faction that is friends with all Creatures; Friends with PredatorFaction","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Class","Alik'r Archer","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"BaseID","FExxx810","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Aggression","Very Aggressive","https://en.uesp.net/wiki/Skyrim:Alik%27r_Mercenary","Alik'r Mercenary(RefID: FExxx825)"
"Location","Dragonsreach Dungeon","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"RefID","000215F6","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Class Details","CombatScout","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Faction(s)","FavorExcludedFaction; MS08AlikrFaction; Thieves Guild No Pickpocketing Faction","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Class","Scout","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"BaseID","000215F5","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Alik%27r_Prisoner","Alik'r Prisoner(RefID: 000215F6)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Level","PC×0.75 (min=5)","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Protected","Yes","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Faction(s)","CrimeFactionWhiterun; MS08AlikrFaction","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Class","Scout","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"BaseID","00055FB200108CF5","https://en.uesp.net/wiki/Skyrim:Alik%27r_Warrior","Alik'r Warrior"
"Home Town","Riverwood","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"House","Alvor and Sigrid's House","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Level","10","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"RefID","00013482","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Gold","500 (+500 Investor; +1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Sells","See Standard Merchandise","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Buys","Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Health","131","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Stamina","86","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Primary Skills","Smithing, Speech, Block, One-handed","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Class Details","VendorBlacksmith","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Faction(s)","Alvor Services; CrimeFactionWhiterun; JobBlacksmithFaction; JobMerchantFaction; Riverwood Alvors House Faction; TownRiverwoodFaction; civilian allies of Imperial faction","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Class","Blacksmith","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"BaseID","00013475","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Magicka","68","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Alvor","Alvor(RefID: 00013482)"
"Location","The Bannered Mare","https://en.uesp.net/wiki/Skyrim:Amaund_Motierre","Amaund Motierre(RefID: 0003B43B)(lore page)"
"Race","Breton","https://en.uesp.net/wiki/Skyrim:Amaund_Motierre","Amaund Motierre(RefID: 0003B43B)(lore page)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Amaund_Motierre","Amaund Motierre(RefID: 0003B43B)(lore page)"
"RefID","0003B43B","https://en.uesp.net/wiki/Skyrim:Amaund_Motierre","Amaund Motierre(RefID: 0003B43B)(lore page)"
